iter,η,χ,ho,smm_obj,converged,distance,simdistance,cyclelength,race,owneryoung,medwealthyoung,medwealthold,transfrateyoung,tp2wealthpyoung,h2wyoung,wealthatpurchaseyoung,r2incyoung,LTVatpurchaseyoung,first_ownyoung,transferbuyersyoung,LTVatpurchaseold,consp2conskyoung,first_ownold,h2wold,house2incold,house2incyoung,logincomeold,logincomeyoung,medconsp2conskyoung,medwealthfold,medwealthfyoung,medwealthp_owneryoung,medwealthp_renteryoung,medwealthpgradyoung,mortg2incold,mortg2incyoung,mortgold,mortgyoung,owner_age3536_inc1old,owner_age3536_inc1young,owner_age3536_inc2old,owner_age3536_inc2young,owner_age3536_inc3old,owner_age3536_inc3young,r2incold,stdwealthold,stdwealthyoung,tp2inckyoung,tp2wealthk_medyoung,tp2wealthkyoung,tp2wealthp_medyoung,transferbuyersFamntyoung,transferbuyersFyoung,transferbuyersLamntyoung,transferbuyersLyoung,transferbuyersNamntyoung,transferbuyersNyoung,transferbuyersamntyoung,transfrateowneryoung,transfraterenteryoung,transfsize_medyoung,transfsizeyoung,wealth_age3536_p10old,wealth_age3536_p10young,wealth_age3536_p25old,wealth_age3536_p25young,wealth_age3536_p50old,wealth_age3536_p50young,wealth_age3536_p75old,wealth_age3536_p75young,wealth_age3536_p90old,wealth_age3536_p90young,wealth_nonrcverold,wealth_nonrcveryoung,wealth_rcverold,wealth_rcveryoung,wealthatpurchaseold,wealthfold,wealthfyoung,wealthold,wealthp_owneryoung,wealthp_renteryoung,wealthpgradyoung,wealthyoung,ownerall,type,ownerold,bng2w,owneryoung_prich,owneryoung_pmiddle,owneryoung_ppoor,transfrateyoung_prich,transfrateyoung_pmiddle,transfrateyoung_ppoor
1628,0.11859379768371582,1.2802083015441894,2.6847766518592833,0.014757522953500699,true,1.3735617088173058e-8,NaN,1,,0.440935,28.31036460722649,206.94262959856366,0.250625,4.694272096351328e-5,14.440731477889422,39.96075631381849,0.2288898837095476,0.6215436208673112,34.6762173524923,0.25296906750959586,,,,,,,,,,,,,,1.83951595706929,,,,96.53432156846416,,0.22064750134336375,,0.44954696817161,,0.8618739240921387,,,,,,,,15.738104853337743,0.1550751879699248,6.621718496208117,0.1672923408845739,14.507308632389831,0.09055374592833876,16.915370485310568,0.1656714754829026,0.30300727873808264,,8.65173433413443,,0.5912105752138256,,1.1297468075778165,,31.14480254243155,,104.58427825806962,,154.20677570074858,,,,,,,,243.960570550059,,,,58.78586922661942,0.676507,Model,0.8982525,0.00028329835968111825,0.6111819409029549,0.40107252681317035,0.3105377634440861,0.35044997750112494,0.2246606165154129,0.17675691892297307
1629,0.13188481330871582,1.3588215827941894,2.8468249917030333,0.014821835288167069,true,2.6116637741324666e-8,NaN,1,,0.498445,28.302591484586365,210.38921507593216,0.2538825,0.02429605999169931,18.65176295612191,33.96243429004394,0.2237842327852495,0.6624715652037599,33.644456793553765,0.3027389805913296,,,,,,,,,,,,,,2.085949279160277,,,,107.25260731134671,,0.29188243997578844,,0.5166008822846528,,0.8785421785421785,,,,,,,,13.95618659453423,0.19483957502382548,6.17378454847342,0.23215294373234846,9.038563668309992,0.1880589881887076,20.21412464027347,0.18819699939254317,0.3047112664189231,,10.083431412538859,,0.9805886891972314,,1.2982260315879313,,29.990832743361103,,100.98864485781542,,153.26830771356657,,,,,,,,244.83656486350483,,,,57.922898795726255,0.746189,Model,0.99991,-0.00028983222195782344,0.7007949602519874,0.4650491262281557,0.32947573689342236,0.3743662816859157,0.2337358433960849,0.1535363384084602
1630,0.1252393054962158,1.3195149421691894,2.6037524819374087,0.005817289024475654,true,1.8952247771153452e-8,NaN,1,,0.44798,27.62772012841233,207.82628066289465,0.2303225,-0.00663178038034867,16.317672558605718,37.32704940366691,0.23873538228540345,0.6300758645382082,34.60788577641706,0.2048215113583681,,,,,,,,,,,,,,1.840840393311707,,,,97.4981589296307,,0.21482327644133847,,0.4389564140280251,,0.8612408818949266,,,,,,,,11.443886276239846,0.1366876936284573,5.216157451688259,0.14345151153011995,9.899163274138925,0.041813475228302296,9.701115999956588,0.15806859531858886,0.2760322280452564,,9.128375566488572,,0.4888376483632201,,1.2377345294154987,,31.016592373097772,,102.05551969981762,,154.07295250673215,,,,,,,,245.37080815124094,,,,58.25408210062097,0.712917,Model,0.9774825,-0.0004983945756859506,0.6050547472626369,0.4229655741393535,0.31590789769744243,0.34394030298485073,0.22751818795469886,0.11950048751218781
1631,0.11194828987121581,1.3981282234191894,2.7658008217811583,0.009302069047487614,true,9.566054615106623e-9,NaN,1,,0.49094,28.987978572987345,207.51332629250817,0.221,0.02581303581186083,17.894427956932695,35.18471896108075,0.2296154411749436,0.6540140997177879,33.765446510464436,0.20743048238581704,,,,,,,,,,,,,,2.011181386030789,,,,103.25159000401028,,0.27419463312932946,,0.5045254119285216,,0.8774172402490987,,,,,,,,17.060954160873045,0.14040318001135718,7.484408082239935,0.1282051282051282,6.122529041106346,0.1926136753309101,18.42170320340583,0.16743966806524635,0.26133967978471156,,9.675940964895767,,0.8438618073561123,,1.1287067159911508,,31.10062465768901,,104.41813137284679,,157.51050180037578,,,,,,,,245.61085678876802,,,,59.63810508339757,0.743043,Model,0.99997,-0.00013235743231392345,0.6854357282135893,0.4512862821570539,0.3360834020850521,0.33301334933253335,0.21075526888172205,0.11922298057451436
1632,0.11153294563293457,1.272838306427002,2.811376917362213,0.035830385775485966,true,9.359229835581573e-9,NaN,1,,0.4330075,29.661788787669433,212.47232050539446,0.2090275,-0.020649120442792428,13.845397108747804,40.28174930226917,0.21857441156760082,0.6150881670457257,34.84782670901651,0.2237888647866956,,,,,,,,,,,,,,1.803938272539232,,,,92.5510558651763,,0.2317409124504468,,0.4495199752245278,,0.8642734202114581,,,,,,,,16.49070925044612,0.09836126768449736,6.602570739898483,0.15948957168742048,10.376971168203365,0.10745850398792843,15.665315503360167,0.1272937311359812,0.2579402503156919,,9.05378304428354,,1.0486751321699999,,1.3589987163101194,,32.8879230270041,,105.56734762799775,,155.44146932179288,,,,,,,,244.29448734135275,,,,60.46772717587713,0.697249,Model,0.9554725,-0.00109968879799619,0.6059022048897555,0.39524488112202805,0.297862446561164,0.3074396280185991,0.18163204080102002,0.13800345008625214
1633,0.12482396125793457,1.351451587677002,2.6493285775184634,0.002371539293530544,true,1.8585563310580255e-8,NaN,1,,0.4635325,28.415187450097598,210.01653336170176,0.23494,-0.016133207810694005,12.263309504468857,35.97210000114949,0.23648907116381754,0.6397262078463416,34.47753331267431,0.20291701445327945,,,,,,,,,,,,,,1.897365608623195,,,,99.4769204454857,,0.2484876999596719,,0.47438477015941816,,0.8704098360655739,,,,,,,,13.895448361348187,0.14416384242556757,6.91374114936861,0.12848785825512393,10.377645216452386,0.08358240444460073,13.702097242228707,0.16621104428649536,0.28121548810280783,,9.363605702444852,,0.6496582503372569,,1.4029240822176277,,31.454781163289724,,101.45849056584433,,154.14794076762814,,,,,,,,244.67565339193217,,,,58.95196450288504,0.728152,Model,0.9957875,-0.00018070712058589406,0.6349932503374831,0.43528088202205056,0.32031050776269404,0.3507799610019499,0.22735318382959574,0.12667816695417386
1634,0.13146946907043458,1.312144947052002,2.730352747440338,0.008065221675265983,true,2.5498243516608454e-8,NaN,1,,0.46182,28.89242998150695,207.79727698054293,0.2577075,0.00756722814236555,14.168240882860887,37.41866934989665,0.22815890214820977,0.641179665984489,34.355845918886814,0.2594492677365606,,,,,,,,,,,,,,1.9482057903353884,,,,101.3241860611497,,0.27191449314331817,,0.4846094354215005,,0.8703460718386091,,,,,,,,16.547481173753358,0.15467991009932575,9.199257592855009,0.1814859926918392,7.807293182547685,0.18055895624191123,18.746063044044522,0.16596363364075428,0.3190346288927263,,9.828398777846324,,0.7660364429744192,,1.5887061141445264,,29.60594055524312,,100.80332194709112,,150.50802277559137,,,,,,,,244.98574319773837,,,,58.281063139924015,0.720031,Model,0.9791,-0.0005787150411554095,0.646025198740063,0.4249681242031051,0.31445286132153305,0.3649017549122544,0.23890347258681466,0.16930923273081827
1635,0.11817845344543457,1.390758228302002,2.5683044075965884,0.010955209893449714,true,1.3348909533306141e-8,NaN,1,,0.4782625,28.824191959120526,210.94562632372623,0.22061,-0.006340897605260723,18.494483571169557,35.326446002233915,0.24586860564654245,0.6484299582820114,34.10418591628167,0.25356891082129007,,,,,,,,,,,,,,1.9548014909103761,,,,101.3963574736616,,0.25625168055929004,,0.48707030040260135,,0.8743446920052425,,,,,,,,13.77418663741829,0.1465121286062868,7.476043846900688,0.1476657645466847,9.032598365397664,0.11977793199167244,14.82223328398401,0.1670175396386209,0.25872734739976383,,9.756513059657346,,0.3811903234876462,,1.1648832227166037,,31.91962949073806,,103.70535774805117,,153.57215905287404,,,,,,,,245.61122321060378,,,,59.22407329495989,0.736682,Model,0.999525,-3.560611414364633e-5,0.6645792710364482,0.44134103352583814,0.32885322133053324,0.3493550322483876,0.2139878496962424,0.09847746193654841
1636,0.12150120735168457,1.331798267364502,2.608816492557526,0.007559691720556629,true,1.5782699591682103e-8,NaN,1,,0.453465,28.51727099280746,208.69264720084487,0.2232425,0.005489278452879873,15.626572263161817,37.457446260191446,0.2389295735156734,0.6326721774822237,34.474481227405995,0.2127107652399481,,,,,,,,,,,,,,1.8675038066015746,,,,97.56553077949289,,0.2230510752688173,,0.4543836570455777,,0.8651307698614414,,,,,,,,15.174096973913706,0.12443246834742165,6.505944684350785,0.13622754491017963,6.7342261664818945,0.1363474672737621,16.884436223159973,0.15098171539166752,0.2699647632220246,,9.476869503168002,,0.5123460981246087,,1.1155151327788149,,32.95579896840128,,103.00334727612658,,153.9219529620811,,,,,,,,245.74564684992814,,,,58.95193570341548,0.718498,Model,0.9843475,-0.0005101375135897761,0.6077321133943303,0.43341333533338333,0.3192379809495237,0.3505174741262937,0.21425785644641115,0.10494262356558914
1637,0.13479222297668458,1.410411548614502,2.7708648324012755,0.02128464517752625,true,2.983773050857508e-8,NaN,1,,0.50784,28.763726398693933,210.89772633934325,0.2609825,-0.02105165894763272,22.918040456211124,33.658237279733854,0.23146829790463966,0.667257520317506,33.549635197877514,0.3038935955401431,,,,,,,,,,,,,,2.107553707766035,,,,107.89823108403395,,0.3017421134055289,,0.5249999999999999,,0.8820109719151723,,,,,,,,14.084207130034379,0.18899529862441233,7.786914417411002,0.24289611752360965,8.160419812230343,0.17369535266642025,19.69538203863755,0.18565796459677147,0.32079711509997577,,10.205681562008012,,0.5456223109779655,,1.1447355123438652,,31.269064042206665,,102.33649078904574,,151.61575836565044,,,,,,,,244.25465118607502,,,,58.31386031180674,0.751937,Model,0.99997,6.652989059683392e-5,0.7260161991900405,0.4635940898522463,0.33389334733368337,0.37107394630268487,0.25472136803420087,0.15714392859821497
1638,0.12814671516418458,1.292491626739502,2.527792322635651,0.019165504452883037,true,2.2612500316654405e-8,NaN,1,,0.42937,28.446162956373385,210.24199243493985,0.24617,0.017336754725465673,12.885437413215499,40.147295707534916,0.24150341629242789,0.6121054271752079,35.15866751784574,0.1864451476793249,,,,,,,,,,,,,,1.786830667613671,,,,94.67431248014104,,0.21236974789915974,,0.4259961315280465,,0.8534426229508196,,,,,,,,12.436145293717836,0.142354201744987,6.787603390970884,0.10194317371049649,10.09302133601507,0.0586981291579373,10.976125273625243,0.16257766179681848,0.29522022508459517,,9.401410559704297,,0.25890581568929977,,1.379465546071836,,31.030983204016263,,102.97515194293989,,153.0480139754098,,,,,,,,245.10328422848931,,,,58.46894064188281,0.654859,Model,0.8571575,0.0004459774093575586,0.5824058797060147,0.40977274431860794,0.29591989799744994,0.33338083095845206,0.2246606165154129,0.18046201155028876
1639,0.11485569953918456,1.371104907989502,2.6898406624794005,0.005800724787446259,true,1.1188856063881758e-8,NaN,1,,0.46558,28.90184749044373,210.79830867563834,0.2223675,0.024358346891869623,14.118322218251144,36.44871533109633,0.23338583360067172,0.6380362093352766,34.44935589795403,0.18198117436127298,,,,,,,,,,,,,,1.8867480619793673,,,,98.64202968993513,,0.24171539961013644,,0.48204890126895705,,0.873022378883515,,,,,,,,13.242459621542139,0.12420845767523109,8.079633005796223,0.09838737347744038,7.174378759902273,0.1186631091138885,16.366907219769487,0.15211713886103995,0.269979950841813,,8.793612101897665,,0.6363615328955143,,1.1732270649805938,,31.255817180317308,,104.17124968225572,,155.03966490303998,,,,,,,,246.06188561699764,,,,59.53235895114376,0.731793,Model,0.9999075,-0.00014006057534003935,0.6324958752062397,0.4430585764644116,0.32117302932573316,0.33233838308084596,0.2158628965724143,0.11889297232430811
1640,0.11651707649230957,1.321971607208252,2.5480483651161197,0.016536862773831602,true,1.2196183618584655e-8,NaN,1,,0.4454375,28.740534561714725,210.59906840570554,0.219455,0.018330435974863397,11.325564520604166,39.399895418326416,0.2426945973705666,0.6228307939082858,34.64594811753903,0.21035332785538208,,,,,,,,,,,,,,1.834720012343308,,,,96.19042831230011,,0.21900409918688268,,0.444134942742185,,0.8638786387863879,,,,,,,,14.495014563746508,0.12395957193816885,4.803670387604081,0.13038252724936797,12.111131597760126,0.059173293215846405,11.401147712565852,0.15693909070851017,0.25863148734048524,,9.17565281650651,,0.35125810313274763,,1.338129619102445,,30.692383051391587,,103.13771440136844,,153.63799818981227,,,,,,,,244.9363602571045,,,,59.15539374241351,0.702479,Model,0.9556325,-0.00010454627605246994,0.6234588270586471,0.40274506862671566,0.3100952523813095,0.34787760611969404,0.1974499362484062,0.11302782569564239
1641,0.1298080921173096,1.400584888458252,2.710096704959869,0.023044082084559377,true,2.361770334857738e-8,NaN,1,,0.4996,28.438693419490043,212.12532506210204,0.25333,0.015016624045845882,13.348478586261265,32.26825527614359,0.23665039288204487,0.6655389043898238,33.72799599421386,0.22811671087533156,,,,,,,,,,,,,,2.0268212925391165,,,,106.25483216250562,,0.2858488027979553,,0.5139630231298833,,0.8790659565751742,,,,,,,,14.492008245916475,0.14039174166225515,6.340600875686403,0.1474843729509988,6.205467025812513,0.1251618619232604,14.19423707458816,0.17151293039072643,0.3163770284267465,,9.27545610602882,,0.38461499639772145,,0.9542369730360949,,31.160886700383628,,101.27627454784258,,151.79694706132534,,,,,,,,245.21561685292488,,,,58.08220561743848,0.74717,Model,0.999585,-7.271249850510936e-5,0.7054522273886306,0.45482637065926645,0.33850596264906624,0.359802009899505,0.23911347783694592,0.1610665266631666
1642,0.13645359992980957,1.282664966583252,2.6290725350379947,0.009306832434691891,true,3.096961265214304e-8,NaN,1,,0.44994,28.104532110950473,210.34084023117686,0.2568275,0.020530528155676585,17.928541909249084,37.21301232033219,0.2354478831237605,0.633593552813083,34.61176673766623,0.23969117389015618,,,,,,,,,,,,,,1.9050036636356096,,,,100.32537124906445,,0.2335594814267481,,0.45522792353533004,,0.8636811023622046,,,,,,,,13.364467380185742,0.16771940254142825,6.574934182923256,0.1497434171784302,6.596983681202648,0.16632009178259,13.661431279736872,0.17133396647757898,0.3113931619731001,,10.194584255461502,,0.5814947185615474,,1.282480300320751,,29.59455473769896,,97.725093794202,,150.79559225494728,,,,,,,,243.78878724336815,,,,57.529378678136766,0.663795,Model,0.859435,0.0003443537460632946,0.63039598020099,0.40612765319132976,0.31328283207080176,0.37002399880006,0.2142953573839346,0.18615465386634666
1643,0.12316258430480957,1.361278247833252,2.791120874881744,0.0023632479768799504,true,1.712859365454733e-8,NaN,1,,0.4824275,29.163413444852498,211.35351799661993,0.238225,-0.011971891993450475,16.37043991594458,35.75192324214512,0.22660978760191147,0.6508336934689071,33.97571707045391,0.2578146484554038,,,,,,,,,,,,,,1.9896938705289364,,,,102.840709444103,,0.2893745796906524,,0.5136975700355981,,0.8791775884665793,,,,,,,,16.21444894262117,0.13274083592104793,8.43071051448252,0.1974929873772791,8.878392992955796,0.1721178700672066,20.384831281526896,0.15592256409951974,0.2980984750659682,,9.935623806700198,,0.8301564053502601,,1.2061905756556686,,29.344272517695842,,103.16070810914427,,154.63870179577316,,,,,,,,246.0663576998773,,,,59.098389282872205,0.739656,Model,0.9999225,-0.0001848635255770712,0.6788735563221839,0.440216005400135,0.32817820445511137,0.34856757162141894,0.21240531013275332,0.15369384234605865
1644,0.11983983039855957,1.302318286895752,2.7506087899208067,0.008210328766746499,true,1.4509499379755653e-8,NaN,1,,0.449865,28.824153759828476,207.23278752945782,0.2292475,0.020202793572725097,24.182106949620234,38.70668984411503,0.22524746462810386,0.6279960073096531,34.58485639686684,0.2156336565096953,,,,,,,,,,,,,,1.8917918415257944,,,,97.87392158201747,,0.2505543237250554,,0.4764633013316817,,0.8704204573395624,,,,,,,,16.292922483336774,0.13549456621845643,6.841745842402792,0.1364691255698301,11.649030397656073,0.12569663838699371,20.46450997131157,0.15121667114678136,0.27926516077684876,,9.738192587608612,,0.7813118798971782,,1.081929380456792,,29.82925509139012,,104.07134988043582,,154.6811671585793,,,,,,,,244.9256338763585,,,,59.151669762628025,0.717343,Model,0.985415,-0.0007966282149552132,0.6228888555572222,0.4241656041401035,0.30252756318907975,0.3286410679466027,0.20906772669316734,0.1500262506562664
1645,0.13313084602355957,1.380931568145752,2.588560450077057,0.008634021099077878,true,2.7659957879677677e-8,NaN,1,,0.4857975,28.64334986006085,207.60543746054665,0.2456275,0.018599836943835452,26.48401791490381,34.42769859422656,0.24464474179326,0.6549306761660633,34.02970020396189,0.27216240371111206,,,,,,,,,,,,,,1.9962751490497819,,,,104.14879918509479,,0.2734543010752688,,0.5027495933699946,,0.8755016790891965,,,,,,,,15.055717276421332,0.1606256206554121,9.012835676099755,0.1766007127934128,10.775711268463477,0.13675712813466162,19.444389184602574,0.17911198716696558,0.2942599573272859,,10.357959478472166,,0.4529242306448106,,1.1919216162290232,,29.802661517714697,,100.68328820724936,,152.2393710828173,,,,,,,,245.22628984824127,,,,58.43317213846393,0.739881,Model,0.9989125,-1.636340310545952e-5,0.6661016949152543,0.45307882697067425,0.338198454961374,0.35844457777111144,0.24652366309157728,0.13190579764494112
1646,0.12648533821105956,1.341624927520752,2.8316329598426817,0.0035002600117463923,true,2.0169409253867343e-8,NaN,1,,0.4811075,28.696114283868653,212.27609894325596,0.2397075,0.021928025802466028,14.039061340125226,35.75828518681057,0.22295108344172215,0.6510727174829576,34.02032713546764,0.24569647133239958,,,,,,,,,,,,,,2.0054258120557185,,,,103.75705663718107,,0.2843987363043625,,0.5163636363636364,,0.8794884407279882,,,,,,,,14.872362321932874,0.14297004095121776,9.314718318270288,0.15515675675675675,6.371606241916118,0.19302809573361082,18.460074454381374,0.17211943710265018,0.2886445528679551,,10.039802584612945,,0.954073119143823,,1.2635526637095937,,30.70199695771141,,104.21992378954013,,153.28274057197996,,,,,,,,245.65892947609072,,,,58.52776576837154,0.738353,Model,0.99971,-0.00039666817400415145,0.6795035248237589,0.432700817520438,0.3311032775819395,0.351822408879556,0.212652816320408,0.1546388659716493
1647,0.11319432258605958,1.420238208770752,2.669584619998932,0.004867972256365871,true,1.0234172620471327e-8,NaN,1,,0.49292,28.744868010511453,208.4714069134817,0.23708,0.026487693549708587,19.51786748321657,34.91734213566144,0.23771780945984633,0.657144362834016,33.71850104094379,0.2745762711864407,,,,,,,,,,,,,,1.9864047932341122,,,,103.93128409043294,,0.2721221086605703,,0.507311411992263,,0.8774891420142588,,,,,,,,18.044127830780297,0.16698480028278542,7.279484948516661,0.16772832917276406,8.306449853297321,0.18745535562434096,20.369142961779918,0.1769406591872699,0.28242005428372235,,9.398440731939548,,0.6822566157078751,,1.284457712785913,,31.411449075609923,,101.77922080281249,,155.7409465502907,,,,,,,,245.40033212429276,,,,59.23176194174139,0.744132,Model,0.9997725,3.364207831264678e-5,0.6787835608219589,0.46126903172579314,0.33869346733668343,0.3599370031498425,0.2262281557038926,0.125065626640666
1648,0.11236363410949707,1.346538257598877,2.7202247262001036,0.013733011395053174,true,9.813231116595489e-9,NaN,1,,0.4587775,28.1448848233556,212.98214804721437,0.2135525,0.02275582369410571,12.092282077204144,36.15803720980269,0.2305056271449639,0.6348518258112182,34.54835254657685,0.14130434782608695,,,,,,,,,,,,,,1.8619243060114565,,,,97.76527708379537,,0.2263656520862729,,0.45866233163028336,,0.8676120993524059,,,,,,,,13.840998090940857,0.0963855421686747,5.584934688471383,0.08245009715597951,6.045758820232297,0.0799928989881058,10.043225236501259,0.1428562455245537,0.2602928595752456,,8.338355808599458,,0.6070649269148953,,0.9865780406456657,,30.947468793043196,,104.34901441169954,,157.50873070268028,,,,,,,,246.26153455244992,,,,59.216658592463155,0.728358,Model,0.99971,-0.00025395617507022064,0.6325258737063146,0.4282757068926723,0.3155178879471987,0.3317009149542523,0.19427735693392334,0.11467036675916897
1649,0.12565464973449708,1.425151538848877,2.558176386356354,0.012542637509566919,true,2.0126806887788007e-8,NaN,2,,0.5001125,28.740278400735434,209.7137655545802,0.23502875,0.01945945704674956,14.130429494736589,34.274736432115766,0.2488638234713794,0.6627710564110747,33.678124696311315,0.2490653332087111,,,,,,,,,,,,,,2.0631580858032446,,,,106.13893782284289,,0.29257715323068645,,0.5161502456384666,,0.8787034381018728,,,,,,,,15.75514973914456,0.16828638208881783,6.979056279423236,0.1728822648760977,8.090845879468425,0.16639483520217466,15.950670119368228,0.1754795342282534,0.28097230003388035,,10.397131388570296,,0.39801178489927225,,1.5162803886097938,,30.86919383491241,,101.82183603763471,,153.99465715581655,,,,,,,,245.1323365612193,,,,58.61206076151929,0.7478945,Model,0.99966875,0.00015293977644251434,0.7074774065324183,0.45936175797802525,0.33349208730218255,0.3498406269921626,0.25140810739865754,0.10383259581489537
1650,0.1323001575469971,1.307231616973877,2.8012488961219786,0.0031659514142039487,true,2.6647290596315543e-8,NaN,1,,0.4696325,28.821473393590963,210.14171169768832,0.2455425,0.015993319851697725,21.014359227046594,36.581815635485476,0.2236495505369328,0.6416095587465621,34.20272639855195,0.2592446547493866,,,,,,,,,,,,,,2.0087166636732374,,,,101.90979791926684,,0.27269060104880993,,0.48239300363748927,,0.8699713232281852,,,,,,,,18.30565702039395,0.13974874189927952,7.997656489528695,0.1575017826433455,7.308113978803921,0.2069627767302186,21.546543343771635,0.1677877841083134,0.2991468513747519,,10.05910132693914,,0.8804540544112842,,1.2368728821660033,,30.400709269665864,,103.3152926096556,,154.45557689659,,,,,,,,246.38550725310878,,,,58.65373106912119,0.724984,Model,0.9812775,-0.0007106551837278264,0.6710214489275537,0.4233930848271207,0.3144678616965424,0.35293235338233087,0.21452036300907523,0.1691667291682292
1651,0.11900914192199707,1.385844898223877,2.639200556278229,0.006743302502963844,true,1.390502823994666e-8,NaN,1,,0.48516,28.630219222117233,210.10715198176422,0.223405,0.002396678920687728,13.643719643581061,35.53638220917553,0.2389226989032247,0.6549927638249258,33.94588642002844,0.20997110489382195,,,,,,,,,,,,,,2.0016953545709226,,,,103.63630921573959,,0.2617287269794326,,0.4916421606562451,,0.8731147540983606,,,,,,,,20.446767181707692,0.15219021098854021,8.93963953131489,0.12186663154659994,6.470431835126122,0.23220754131162244,18.917608454715065,0.1728005960476365,0.26047053524250063,,10.274018252462268,,0.6274124937262735,,1.2836145993247725,,31.113638801731852,,103.50375118041457,,152.79380440757336,,,,,,,,244.28426753622472,,,,58.70256968018599,0.739737,Model,0.9996625,-5.987306641067489e-5,0.6746437678116094,0.44861621540538515,0.33220580514512865,0.3524298785060747,0.21656791419785495,0.10120753018825471
1652,0.12233189582824708,1.287578296661377,2.5986884713172915,0.014507809531319154,true,1.6375444999994215e-8,NaN,1,,0.4354475,28.78052485614832,210.14969957379526,0.2333825,-0.005032650864790264,14.303606007663737,39.95429829067629,0.23678632621199802,0.6177896629017783,34.81176947112603,0.2134211380605667,,,,,,,,,,,,,,1.8073491093037535,,,,94.76987393505074,,0.2038815391847424,,0.4301857585139319,,0.8571662974813357,,,,,,,,12.10629470554024,0.16680519873054253,4.378886710433979,0.11711552090715804,7.435090861987598,0.1211746297441869,11.11036367292835,0.15977935801156376,0.2777662004568589,,9.040368227047106,,0.48768316578839943,,1.1443020216173476,,31.450833475924924,,103.58516650840093,,153.4932497106943,,,,,,,,244.1697033178717,,,,58.75894903451751,0.670604,Model,0.8917875,0.0003649810878108986,0.5938128093595321,0.4091652291307283,0.30335258381459534,0.35284985750712466,0.2129678241956049,0.13432085802145052
1653,0.1356229114532471,1.366191577911377,2.760736811161041,0.0075059257816504545,true,3.0870822342876636e-8,NaN,1,,0.4781525,28.905173691602933,208.89031702811496,0.25774,-0.02617669190964024,21.107697978189798,36.185224069074586,0.22807892890843232,0.6464986418103219,34.237152497002484,0.2558672256558759,,,,,,,,,,,,,,1.994157444486758,,,,102.51540669505559,,0.266832582229098,,0.49319096255029393,,0.8728806618068639,,,,,,,,16.066968096978965,0.14119832791453785,8.039839548374912,0.17304817275747508,8.370526938705241,0.15353242084888705,16.020707267637906,0.17345019651339424,0.3174688605259111,,9.882002806904385,,0.7825481108000745,,1.1135704349517375,,31.664091471362923,,103.34832566219828,,156.89621437468992,,,,,,,,244.86659660391044,,,,58.925345009768506,0.738429,Model,0.9999025,-7.949167612925571e-5,0.6638743062846858,0.4448961224030601,0.32567314182854573,0.3581745912704365,0.26062401560039,0.15441386034650867
1654,0.12897740364074708,1.326884937286377,2.679712641239166,0.009220202277464779,true,2.2684705669462346e-8,NaN,1,,0.47634,28.241405567728094,208.02368078556694,0.260105,0.007356809497507257,19.751972602682645,35.845239822871825,0.23478622517472758,0.6494396527457678,34.02025688903978,0.18828027825125535,,,,,,,,,,,,,,2.019936968187827,,,,103.55206578239361,,0.23996503731594165,,0.478099365423309,,0.8704629250307252,,,,,,,,13.17672597503939,0.17599509220165277,10.873078441956382,0.1068641714058987,5.928639923815117,0.18935406281590964,19.295170734382193,0.18001873055194706,0.3166293524382183,,9.261150304816518,,0.48917689717898066,,1.178992570220697,,30.061570822528832,,100.14864962378495,,151.45633667220426,,,,,,,,244.22675022342145,,,,57.89948926516089,0.726386,Model,0.980645,-0.0005684227775531341,0.6522573871306435,0.460504012600315,0.3162454061351534,0.36388930553472326,0.2556588914722868,0.1607590189754744
1655,0.11568638801574707,1.405498218536377,2.841760981082916,0.01780630349438695,true,1.1778260144978958e-8,NaN,1,,0.491985,28.86527043753891,211.64937677107037,0.213865,0.026597116618148103,23.97474426423234,34.67580098865144,0.22396077057318678,0.6558456622430721,33.78140487858903,0.24243628814981671,,,,,,,,,,,,,,1.9742355207651823,,,,103.36135008997309,,0.2874537504204506,,0.5165557790499768,,0.8811532476042263,,,,,,,,16.757361887250976,0.14713780918727914,8.026051979537261,0.17009055844373638,10.130461747830937,0.15065568770966759,22.491412821940777,0.16655018171652222,0.24944810428200995,,10.19418345809676,,1.0804945569927153,,1.3184449195985934,,30.870813984820586,,105.53339980627592,,154.90988782988768,,,,,,,,246.48382847555723,,,,59.565886043063344,0.745057,Model,0.9999825,-3.0174631193010256e-5,0.687985600719964,0.4489837245931148,0.33897097427435685,0.342080395980201,0.19989499737493438,0.09960999024975624
1656,0.11402501106262207,1.297404956817627,2.6594565987586978,0.02225575326169938,true,1.0697775110202201e-8,NaN,1,,0.4281675,28.41112852078234,210.37755731248336,0.21666,0.01500398156027581,10.297385026041374,39.01776430861689,0.2315287924328221,0.6144894121925993,35.06588710841634,0.18526711185308847,,,,,,,,,,,,,,1.711924324611765,,,,92.34755804329916,,0.19436979306637991,,0.42968810463586404,,0.8596965969659696,,,,,,,,10.61329530366355,0.09808830223031406,5.24072572006747,0.10650390234140485,7.777719256102075,0.04790244258643981,9.475640351012807,0.13182416211157377,0.26619308957576043,,8.146070285331735,,0.6953522158708201,,1.4897542643148178,,31.359826493198423,,104.85926191940804,,152.97500702031087,,,,,,,,245.6381551943257,,,,59.30381790475767,0.694253,Model,0.9529125,-0.000273106702084535,0.5855557222138893,0.3952673816845421,0.30366759168979224,0.3256637168141593,0.18754218855471386,0.1367659191479787
