race,medwealthyoung,medwealthold,owneryoung,h2wyoung,r2incyoung,wealthatpurchaseyoung,LTVatpurchaseyoung,first_ownyoung,transfrateyoung,transferbuyersyoung,LTVatpurchaseold,consp2conskyoung,first_ownold,h2wold,house2incold,house2incyoung,logincomeold,logincomeyoung,medconsp2conskyoung,medwealthfold,medwealthfyoung,medwealthp_owneryoung,medwealthp_renteryoung,medwealthpgradyoung,mortg2incold,mortg2incyoung,mortgold,mortgyoung,owner_age3536_inc1old,owner_age3536_inc1young,owner_age3536_inc2old,owner_age3536_inc2young,owner_age3536_inc3old,owner_age3536_inc3young,r2incold,stdwealthold,stdwealthyoung,tp2inckyoung,tp2wealthk_medyoung,tp2wealthkyoung,tp2wealthp_medyoung,tp2wealthpyoung,transferbuyersFamntyoung,transferbuyersFyoung,transferbuyersLamntyoung,transferbuyersLyoung,transferbuyersNamntyoung,transferbuyersNyoung,transferbuyersamntyoung,transfrateowneryoung,transfraterenteryoung,transfsize_medyoung,transfsizeyoung,wealth_age3536_p10old,wealth_age3536_p10young,wealth_age3536_p25old,wealth_age3536_p25young,wealth_age3536_p50old,wealth_age3536_p50young,wealth_age3536_p75old,wealth_age3536_p75young,wealth_age3536_p90old,wealth_age3536_p90young,wealth_nonrcverold,wealth_nonrcveryoung,wealth_rcverold,wealth_rcveryoung,wealthatpurchaseold,wealthfold,wealthfyoung,wealthold,wealthp_owneryoung,wealthp_renteryoung,wealthpgradyoung,wealthyoung,boot
All,23.28591307483492,190.7906826140745,.47488245,2.2931058,.23100723,36.737251,.63359046,32.43322,.22300896,.24563345,.38599378,,57.449455,1.0034003,4.6089582,10.916397,4.0201111,3.9494967,,530.255,249.97726,289.9216,109.01459,2.6594753,1.1407561,5.4406915,74.718361,144.76942,,.2501308,,.5705111,,.7765798,.24754453,938.4993648747322,271.6220590867874,3.8398507,.043749999,.42651898,.0039534373,.018424993,5.6466408,.26434934,3.9775457,.18122838,7.6551924,.29564664,5.3595405,.21363066,.22958699,1.5261416,4.4132557,,-20.931282,,1.268611,,30.337389,,134.3773,,362.74655,387.73044,69.026558,446.85471,86.975174,,956.87781,617.40125,522.1765146487965,629.34741,380.30829,1.6548349,113.4473582714234,64
Black,3.494630215385207,35.22358571195454,.24908976,2.5781934,.24945481,15.3809,.52586484,35.094032,.12840393,.09205392,.33736816,,56.406448,1.5422292,2.3697701,7.5405159,3.4431665,3.3883076,,87.966614,40.46529,49.922291,16.808544,2.9700544,.78440833,3.5871029,59.184052,112.57996,,.15431587,,.44669408,,.66015029,.26655188,212.4493237772896,147.4008572671361,.10364904,.41666666,1.6648746,.021276595,.04401844,3.4086664,.12941363,2.2477927,.10509977,2.5636175,.030468062,2.9805634,.07992842,.13861318,1.5261416,3.7672718,,-28.707727,,-4.1933866,,5.2491865,,35.321186,,142.86432,36.008064,14.063508,70.297081,22.808723,,171.42026,120.72236,95.76284769602103,132.54414,71.433136,1.8554994,37.69051971664309,64
White,36.18519300468679,253.4224210943611,.53103602,2.2446649,.21931814,45.7659,.65417427,31.774513,.25242198,.28687745,.39988542,,57.389736,.92857295,4.7691522,12.183013,4.1152105,4.0919104,,599.8299,357.82101,340.61011,188.29718,1.8088965,1.2099894,6.1549668,73.809372,147.27318,,.29447523,,.59227312,,.7993896,.23838933,993.0646798167201,297.1910021681133,4.5636263,.039682541,.30801401,.0030674848,.014963476,5.5797381,.31091988,2.5945427,.19040996,7.7877159,.4259046,5.1259985,.23415111,.26822653,1.5261416,4.4373498,,-21.865917,,3.9599578,,49.660271,,164.22252,,445.20239,422.41693,79.966324,471.72128,95.689369,,1047.688,737.85175,596.9712254857136,678.71667,505.9472,1.3414773,135.1272265765963,64
All,24.11107598482923,194.5305440551003,.47927544,2.2484043,.23163567,39.841122,.63585818,32.440865,.23735324,.27380383,.35107976,,57.094162,.98865616,3.6706312,3.5567682,4.0125537,3.9565434,,546.52899,254.79439,297.05884,109.93686,2.702086,.81396079,1.2488687,73.566483,145.0921,,.25667366,,.5678035,,.79946536,.25504351,916.1550466861731,282.301871889092,.09873005,.031413611,.3360016,.0040983604,.023845488,4.6765084,.24678972,3.7843997,.24933381,7.5288539,.35137707,4.91751,.23207963,.24118817,1.2209133,3.5937691,,-18.377996,,3.0211272,,38.398735,,150.09529,,389.32828,354.7659,64.653877,649.93701,101.15755,,983.36615,639.12122,522.8900018546871,649.99805,389.37964,1.669317,118.2403512980399,65
Black,3.031075610592842,30.3841888091898,.25434449,2.3752432,.24456261,15.139483,.53004533,35.143093,.1616133,.10764264,.30532444,,56.301697,1.5109937,2.3059857,7.2523818,3.4025412,3.4170446,,83.897263,45.239506,49.479443,18.749165,2.6390212,.68927121,.98730439,58.569221,106.71179,,.16051014,,.43923473,,.62129205,.28036827,197.0390274943084,139.35970381129,.066755854,.049999997,.40126693,.01923077,.044710003,1.7320856,.093691438,1.9152126,.10559455,2.121994,.11022858,1.915928,.13581315,.16827729,1.0174278,2.1445591,,-13.895333,,-.58074462,,18.390795,,60.503391,,226.0551,64.262787,26.14484,7.4272227,31.829111,,164.50287,123.02878,97.59438399823377,114.40373,77.174049,1.482412,37.79351914514328,65
White,35.64590987247548,258.8639832398529,.53300285,2.2281554,.22293131,47.862171,.65333784,31.824459,.25855276,.31019449,.38409951,,56.870869,.91666508,3.5728288,3.3516316,4.114903,4.0872359,,604.6474,348.88254,338.8761,193.11017,1.754833,.82543778,1.3197722,73.013168,147.84755,,.28961521,,.59615821,,.81181771,.24311195,972.0865022787758,307.7612571351744,.10411447,.031023785,.33462682,.0038314178,.021833373,4.7005281,.27915591,3.5455246,.27908295,7.8093095,.40871754,4.9977813,.24395184,.27128983,1.2209133,3.7779796,,-18.98258,,4.981267,,51.976273,,176.31972,,444.49561,397.88406,70.015656,678.83826,113.72716,,1065.6364,749.26141,599.1925678775693,690.00464,512.54181,1.3462406,138.0945482626514,65
All,22.9004825158611,188.5513736057296,.47566715,2.2623613,.23324789,39.431404,.64780527,32.457806,.23552486,.26077202,.41528422,,56.883736,1.0170217,3.4753766,10.667468,4.0280595,3.9555702,,506.19879,253.63899,294.4675,113.85242,2.5863965,.63752121,9.0019703,75.200783,147.49249,,.25791034,,.57735604,,.77635926,.24911594,895.0557134591542,277.9929317250582,.94325864,.028011205,.28458825,.0033898307,.022757992,4.1298084,.24441829,4.0770736,.19930011,3.1108699,.36275461,3.7964823,.23967293,.23224494,1.0174278,3.3887489,,-18.400759,,1.684116,,31.55785,,142.55026,,377.26102,326.18259,80.38842,518.15363,101.14626,,908.9458,621.15277,510.8687764674455,635.091,379.51282,1.6734376,114.8522293692632,66
Black,2.909270632240595,32.39677893103956,.25099656,2.4711564,.25376055,7.9585967,.55122524,34.935452,.09742602,.10177084,.32982281,,56.019371,1.5274798,2.5958729,6.5594492,3.4396422,3.3880587,,100.0918,41.001762,49.52018,15.860345,3.1222637,.72205424,3.8563914,60.22337,108.9595,,.1184938,,.43466976,,.64562953,.27577952,232.8767745322173,110.2885397451676,.058510754,.24444444,1.3172283,.021276595,.055547409,1.6820196,.078636803,3.2114351,.11094275,6.7481203,.044140808,3.0934911,.1023187,.096068829,1.0174278,2.8789895,,-23.059431,,-4.0747232,,5.639185,,39.246532,,114.6168,84.195595,23.054911,7.4272227,12.058093,,184.97499,114.70642,104.7313357494766,145.32642,67.657455,2.1479735,31.45573136064272,66
White,33.73096135496681,244.3615890863827,.53030586,2.2299812,.21999265,46.477001,.67206752,31.89374,.27014741,.29741433,.39984706,,56.884914,.95207918,3.0970953,11.818771,4.1232352,4.0948648,,577.91614,349.40262,345.72617,196.58096,1.7586961,.61289096,10.204914,74.759407,150.48032,,.3055079,,.61434656,,.80570549,.22866252,941.4937092342439,305.8263038190289,1.0524824,.02631579,.21002817,.0033324445,.020424068,3.8906555,.27839538,3.3986144,.21636529,3.037312,.45720598,3.6008613,.25572786,.28396618,1.0174278,3.4137022,,-18.710632,,5.1371746,,49.495213,,169.37958,,433.35596,356.40021,95.70475,528.83807,110.78566,,995.89825,734.86353,582.3975234212367,679.90247,498.75494,1.3631995,136.4289768406797,66
All,23.781735440137,192.5457113652452,.47914115,2.2773583,.23187861,33.749245,.65002185,32.426262,.25227419,.28569013,.39349258,,57.249165,1.0038373,3.3042841,13.701072,4.0303135,3.9618154,,506.48724,258.73465,289.51743,119.53546,2.4220212,.5806576,12.272345,73.762436,145.1803,,.28772596,,.56899655,,.77542871,.24887921,940.7927493612884,284.7351684357865,2.1560259,.041237116,.25593552,.0043478264,.021997614,4.5880771,.29930058,3.124459,.25057906,6.3029442,.23985137,4.2624717,.21754582,.27842274,1.5261416,3.6207721,,-18.730516,,2.1230745,,30.76841,,140.77176,,369.8233,461.95114,68.495392,607.57709,110.58125,,957.49609,639.14758,524.3185354934643,647.70813,387.11121,1.6731837,118.0085936060673,67
Black,3.368285542813672,34.47286271489973,.26010165,2.4152238,.24473986,21.354721,.55410689,35.135178,.19942641,.093431778,.31380582,,56.756226,1.520992,2.4515574,6.7067852,3.459815,3.437572,,107.01575,43.575409,59.68837,16.312923,3.6589622,.7313816,2.468365,57.147072,106.61987,,.16021775,,.4253799,,.68125314,.26642817,203.6105446426676,161.9205070235082,.038022436,.03125,.8360554,.016393442,.038985748,1.8573928,.093898378,3.0332973,.099614404,6.4750218,.080426157,3.1320448,.12358244,.21531023,1.0174278,1.6739045,,-19.505531,,-3.5257478,,8.6726656,,127.67032,,204.53792,70.690514,14.663783,75.189713,44.385986,,161.91708,130.23764,97.29440773222949,122.03028,74.299622,1.6424079,42.84607474008643,67
White,34.64918849695245,248.7146064282833,.53242433,2.2324216,.22066137,37.893375,.65907592,31.84481,.26990408,.33055419,.4115015,,57.096741,.9323346,3.4627984,15.356183,4.121253,4.0934548,,575.56421,356.44073,339.98236,197.64149,1.7201973,.55246931,14.211686,73.314629,147.80128,,.34093046,,.60025048,,.78975773,.23592307,991.0446587845199,308.7175283696499,2.608711,.045614038,.17726336,.0034883721,.019937823,4.7238541,.33926043,2.7246635,.30142525,6.2960057,.27882293,4.26194,.22791646,.30985898,1.5261416,3.9708545,,-22.757229,,4.4590216,,46.121964,,157.47208,,410.00067,508.46387,80.322624,649.29932,123.61732,,1043.8682,747.52893,595.8224073139658,692.55109,504.28326,1.3733374,137.7207762305072,67
All,23.06360930559401,188.7431208878452,.47798756,2.2753565,.23340401,36.545425,.64120948,32.359928,.23920639,.26907232,.41333684,,56.940907,1.0129155,4.2264843,16.204781,4.0216393,3.9442561,,527.17151,255.22057,294.18671,114.46205,2.570168,.85644168,13.133803,73.452278,144.97815,,.24003541,,.58893836,,.78533077,.25746012,937.1777343948579,282.101837716863,3.8773298,.034722224,.32860091,.0038314178,.027004832,4.127861,.22853169,2.9779797,.26758191,1.8950746,.2787708,3.3531132,.21909913,.25363174,1.2209133,3.1876717,,-13.790989,,2.6276009,,40.66943,,145.6031,,376.76907,457.46902,73.580864,925.27094,84.350815,,975.31293,619.28729,520.2000126148603,620.76953,383.42725,1.6190021,116.5018550639415,68
Black,2.952326007252456,32.94420370483869,.2582708,2.3360038,.2471045,19.493391,.52356637,35.1348,.12289202,.088407069,.24471909,,55.917282,1.477326,1.9795194,1.6384362,3.4597709,3.4177446,,95.848442,39.465462,52.692543,14.634247,3.6006324,.60708654,.91764635,56.665241,109.34731,,.13047244,,.42067602,,.56356734,.27184007,228.6801656505332,138.6444750850056,.067039043,.033783782,1.2016288,.021276595,.056870587,3.2194619,.092049025,2.6909187,.093849771,,0,3.0123434,.047506817,.14230154,.81394219,1.5187728,,-20.971045,,-2.9711797,,8.8145657,,42.395786,,155.00351,53.978806,29.429901,70.34391,8.1787586,,154.75981,119.13312,100.8892562669428,130.94342,69.992126,1.8708308,37.33964605239938,68
White,33.24056040646578,243.6853957696679,.53298324,2.2344754,.22457191,40.161488,.67769951,31.741842,.27802408,.32388896,.45440635,,57.009315,.94848418,4.0787783,19.350925,4.1103973,4.0720911,,600.05853,348.83578,344.96048,187.76038,1.837238,.88933557,15.741645,73.33107,148.32571,,.28024399,,.62001663,,.81058067,.24632947,995.3614322304988,309.2515034219502,4.4640388,.035714287,.27222472,.0030674848,.02425768,4.183897,.26855975,3.0023022,.33320543,1.8950746,.35806647,3.3733945,.24264494,.31022266,1.5261416,3.4052472,,-10.3462,,5.8428335,,53.909607,,181.56927,,452.81201,514.21936,87.025948,956.18848,93.168121,,1075.8683,733.11511,597.5469578806153,671.94775,502.76096,1.3365154,137.1510425770132,68
All,23.41759107164263,193.8274846824551,.48042181,2.2961891,.2347029,34.062176,.65065181,32.358494,.22347143,.21476588,.35491031,,57.202095,.98298377,3.3928761,10.181081,4.0357366,3.9499965,,539.96643,265.36365,307.34772,117.64691,2.6124589,.7099812,8.7356892,71.97934,145.81137,,.24143168,,.56083333,,.81810665,.25377971,928.1862866029014,278.7475405604278,3.83636,.04715202,.29674274,.0046019326,.022554997,5.3430405,.17942157,4.4623761,.17826279,2.716495,.32114261,4.3758731,.21279532,.23141377,1.5261416,3.796453,,-18.019497,,1.8123069,,30.169645,,129.99287,,368.33676,470.67545,73.691078,762.62708,76.380516,,942.43518,634.59393,527.3472240810273,633.86743,399.40125,1.5870442,115.0960136290319,69
Black,3.060786562570392,34.60627697543848,.26213458,2.4117029,.25007451,12.607836,.49833152,35.038647,.096793473,.085999757,.29174429,,57.037853,1.5036525,2.3451798,4.7722483,3.459511,3.3836143,,100.69437,39.475021,63.094486,12.848394,4.9106903,.7004686,3.6229782,60.186413,107.44387,,.18355297,,.41668859,,.61828631,.27808905,233.4051262776462,135.6460627294897,.13270688,.22824536,1.8339603,.03902439,.062243775,3.8339219,.076275356,3.0199649,.08067064,4.7611771,.057943735,3.4933491,.083635107,.099354491,1.0174278,2.5839794,,-22.435625,,-1.9944222,,9.0834475,,32.662094,,82.111282,83.8871,7.2036738,56.34269,42.619637,,168.14722,120.05324,104.2880381061478,136.119,69.026558,1.9719802,36.98456382351365,69
White,33.82960213178545,247.7644419044647,.53356749,2.269038,.22422355,39.978977,.68739557,31.757305,.25837857,.25344473,.36886144,,57.005764,.91305733,3.0526044,11.384724,4.1265001,4.0835061,,605.5556,367.81091,352.29272,196.30403,1.794628,.72245663,9.8577328,71.570557,149.63261,,.26834518,,.58988881,,.84207064,.24078305,976.568152180674,301.8276639715249,4.3207641,.045614038,.18940891,.0039999997,.018416969,5.1929588,.21859403,3.8236852,.20372914,2.6683977,.38121536,4.1512694,.2295032,.28564346,1.5261416,3.8049374,,-18.765079,,3.0699849,,47.157394,,154.85313,,432.11749,522.03119,90.134163,835.76691,80.454536,,1015.2892,746.01935,599.7566806124743,682.69586,518.49677,1.3166829,135.1665396179833,69
All,23.18018414022154,186.969844826415,.47963226,2.2922516,.23327689,36.249016,.65815216,32.387497,.23522547,.25358027,.39282349,,57.316608,1.0262407,4.3885331,16.930082,4.0147576,3.9510746,,505.96371,256.3074,278.96881,111.24242,2.5077558,1.244722,15.802215,72.547409,143.81999,,.23902583,,.60032916,,.77449048,.25025263,903.0201597121727,280.7326180476551,3.6823039,.043749999,.34061715,.0042854082,.023077248,6.231144,.22309919,3.8353305,.23608668,2.4217529,.2991797,4.7623644,.21952014,.24626461,1.5261416,4.2028861,,-15.865216,,2.0889895,,27.349684,,128.44696,,347.78775,365.1088,76.70826,684.86267,91.234947,,936.77039,612.91382,513.2035238217063,608.25226,381.55344,1.594147,115.6891750992922,70
Black,3.18145102648573,37.9074632772731,.26231331,2.3738339,.24574155,13.62602,.52806044,34.938507,.14955667,.12464723,.3002899,,56.544983,1.4559978,2.3632171,3.2830811,3.4179828,3.408226,,78.831139,41.862209,56.591034,14.316999,3.9527161,.67813432,2.3976307,54.335648,107.45784,,.13976297,,.49080241,,.67385703,.28291282,230.9457039034142,131.1287070511055,.066653505,.03125,.96160924,.016393442,.033095416,2.0449657,.1099859,2.8786473,.13084115,1.3650908,.1453287,2.3198996,.08134722,.16760585,1.0174278,1.7152401,,-23.236956,,-2.0866628,,8.0026493,,33.140602,,205.11269,91.546959,9.7994242,-75,44.837231,,149.03981,122.6317,104.1975170276544,132.31227,71.621651,1.8473781,36.08721947987517,70
White,33.77162399061039,238.9438778407813,.53386217,2.267113,.22322111,42.08107,.68832272,31.848028,.26134527,.29780391,.42714748,,57.200016,.9546088,4.1633048,19.884384,4.1160798,4.0830126,,568.15277,344.99655,324.48499,193.77882,1.6745121,1.3067995,18.674009,71.730598,147.23518,,.27593726,,.61825138,,.79829437,.23192281,950.7136352626435,305.3790458673761,4.3478975,.043478262,.25409505,.0038314178,.022595085,6.6483164,.26826754,3.7250595,.2780011,2.5248628,.37628487,4.9315686,.24505484,.2749531,1.5261416,4.4644389,,-18.003504,,3.9868803,,43.415844,,156.41637,,404.79163,395.73361,81.299255,738.37531,99.39473,,1005.0139,714.29694,586.6819099267933,642.92615,497.68387,1.2918364,134.9485230646292,70
All,23.6484200388835,188.8201828249807,.48439279,2.2894449,.23360576,37.739357,.66171408,32.467228,.23452377,.23950288,.41069606,,57.061966,.98848367,4.2916918,10.458032,4.0031252,3.9581006,,505.87976,257.04025,294.01816,107.09702,2.7453442,1.3331345,5.4412937,73.387154,145.76744,,.25437316,,.57201433,,.7987178,.2556738,908.9309774908626,280.0111729886949,1.5284259,.030959751,.35640192,.0046549733,.033862356,6.4863458,.22720379,4.454308,.21298078,2.3346095,.28533423,5.0802326,.23243211,.23604079,1.5261416,4.0282712,,-20.921381,,2.7920582,,32.788887,,141.7092,,378.79355,418.83578,68.593636,910.78741,106.13301,,991.92706,627.70123,514.5481148702546,634.53064,382.36667,1.6594821,117.0981814642566,71
Black,3.557196724856185,34.01900996003213,.26284599,2.5850883,.24784446,16.284237,.57823956,35.157124,.15927821,.14714718,.3688913,,56.121964,1.4566289,2.2714508,5.9331608,3.4359343,3.4245367,,112.63819,42.790775,48.495777,16.890818,2.8711326,.71458036,2.4364307,56.029152,114.23898,,.19215435,,.41194156,,.73534632,.27855331,185.3875906440562,150.7227774744387,.091972649,.077272728,1.0236644,.01923077,.061256398,4.0235362,.15285414,2.5254545,.11656665,3.7842438,.085641794,3.5198989,.10893986,.16976255,1.5261416,2.7047176,,-17.405626,,-1.3596596,,8.073719,,31.128527,,110.05354,57.035656,21.261068,68.06073,40.646389,,173.37032,115.24297,93.81785884630305,119.92494,67.303909,1.7818421,38.15902400012398,71
White,34.93313344235749,250.3495732764099,.53818154,2.2508094,.22164842,44.659447,.6824671,31.878172,.25624681,.269079,.39747965,,56.958385,.92320704,4.7204871,11.666736,4.1021066,4.0844359,,577.47693,350.07352,337.53787,182.78094,1.8466798,1.4945807,6.1421218,72.907227,147.7486,,.27695,,.61888969,,.81924057,.24031733,958.1812111374119,304.2699442359679,1.7941878,.027777778,.2839404,.003726708,.030084075,6.2154346,.2500174,3.7962153,.24288341,2.2472117,.36299226,4.8769164,.24677421,.26487574,1.5261416,4.17377,,-25.313499,,4.977407,,55.883484,,173.23645,,433.02582,475.70447,79.837814,945.4704,117.17368,,1084.8149,740.10193,587.8790997999223,682.27881,497.9108,1.3702832,137.4834742684659,71
All,24.2425134074633,195.2117623561716,.48172915,2.2617953,.23293307,38.284782,.63711578,32.444263,.26790404,.25947621,.38300389,,57.117569,1.0012697,4.6203418,6.6208673,4.0188737,3.9646909,,507.08804,263.16797,290.04404,118.25977,2.4526012,1.0932133,5.0382781,72.907387,145.31651,,.26059255,,.57613516,,.79907995,.2471424,932.2452875497762,283.9147654234313,1.308494,.034602076,.25194606,.0038314178,.028492698,4.2327151,.26308206,3.5984559,.21660654,6.2990961,.27271155,4.4757786,.25184557,.27942556,1.5261416,4.0997729,,-16.129381,,2.6775146,,32.978634,,139.98831,,382.75662,414.69016,64.971886,890.29041,88.927528,,968.62506,634.93817,523.5883369820463,632.96411,393.77237,1.6074365,118.2854198094685,72
Black,3.886992181291149,39.82991390490394,.26413092,2.4265079,.24478374,20.213299,.51902169,35.348621,.15931077,.11207199,.25982538,,56.143272,1.5139202,2.6658447,2.8419476,3.4224913,3.3943703,,101.95223,42.815285,50.707623,16.346581,3.1020324,.81484431,2.3392041,61.226528,107.65191,,.18182297,,.35854867,,.66753381,.26812851,208.2710947213697,128.9838373874402,.066735327,.13333334,.89253086,.021276595,.067514084,6.3107905,.11488567,3.3475227,.071357511,2.2573383,.14594236,4.495008,.094426177,.17657542,1.0174278,3.0225687,,-17.347857,,-1.8060606,,11.900129,,53.259373,,248.49652,92.555527,20.778643,-44.625244,27.431547,,163.65155,120.8941,103.6295953322707,128.37816,71.605446,1.7928547,36.12869145061153,72
White,35.61807466343447,255.1103451947621,.5362215,2.2217298,.22324996,45.089043,.6702922,31.734953,.30074909,.29326531,.40119377,,57.131779,.91751242,4.1287827,7.4354725,4.1256194,4.1052322,,601.17657,355.40182,333.83093,199.53429,1.6730505,1.1346946,5.6685619,71.944916,149.18578,,.28419757,,.61728072,,.82052803,.23214898,997.788706903838,308.2538865802156,1.5091043,.033333335,.1959817,.0034782609,.023876844,4.2126851,.2956301,2.9993038,.24584797,6.7384281,.32613522,4.3430343,.27266788,.32590687,1.5261416,4.2686863,,-21.524244,,5.7835226,,49.852654,,167.74687,,440.78012,467.27628,79.225998,936.2829,97.847351,,1056.1292,748.08594,605.7205388818708,680.47412,518.00183,1.3136519,138.9984234633516,72
All,23.86062573951813,192.4589241120955,.47897157,2.2732632,.23486315,31.890099,.65004998,32.387047,.23057437,.27217156,.35463861,,57.465351,.98186553,3.5762646,3.3599529,4.0275774,3.949991,,535.19843,262.1087,285.88992,116.27737,2.4586892,.88315588,1.1159729,73.864494,145.60306,,.26812074,,.54785758,,.78865165,.25398335,938.3733500568143,281.4243960003585,1.5190777,.041666668,.28116649,.0044444446,.03025249,5.119297,.27777499,2.7202563,.21662359,6.3291202,.2802197,4.4753547,.21753423,.24120648,1.2209133,3.4050465,,-17.758442,,2.352643,,31.842951,,138.8504,,401.97787,378.83508,75.450272,650.60089,103.07336,,973.138,618.67438,522.3321001035786,617.76825,381.15051,1.6207987,116.9098184460494,73
Black,2.622911321036885,39.18746871145678,.25712186,2.4977436,.25234973,13.941775,.54700667,35.041927,.11773392,.12091442,.20127165,,55.824108,1.4241396,2.549639,7.7274151,3.449903,3.4056454,,75.824707,42.053806,64.493202,16.075384,4.0119228,.77706254,1.163883,60.587082,109.67512,,.17308226,,.35616884,,.68093407,.27800554,222.7698951819434,135.8874005275896,.065834939,.047619045,.55793899,.018867925,.042936847,3.2167141,.14204434,2.0825255,.084931411,4.5002594,.15920822,3.3728621,.11546469,.11836167,.915685,2.0601892,,-16.720932,,-3.7488091,,4.6228566,,26.260319,,91.202995,70.95488,23.116344,-75,42.437248,,161.27376,120.57927,112.7792345800652,127.34319,74.736977,1.7038847,34.83995541366371,73
